"subject","activity","frequency_of_body_acceleration_jerk_mean (x_axis)","frequency_of_body_acceleration_jerk_mean (y_axis)","frequency_of_body_acceleration_jerk_mean (z_axis)","frequency_of_body_acceleration_jerk_standard_deviation (x_axis)","frequency_of_body_acceleration_jerk_standard_deviation (y_axis)","frequency_of_body_acceleration_jerk_standard_deviation (z_axis)","frequency_of_body_acceleration_magnitude_mean","frequency_of_body_acceleration_magnitude_standard_deviation","frequency_of_body_acceleration_mean (x_axis)","frequency_of_body_acceleration_mean (y_axis)","frequency_of_body_acceleration_mean (z_axis)","frequency_of_body_acceleration_standard_deviation (x_axis)","frequency_of_body_acceleration_standard_deviation (y_axis)","frequency_of_body_acceleration_standard_deviation (z_axis)","frequency_of_body_body_acceleration_jerk_magnitude_mean","frequency_of_body_body_acceleration_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_jerk_magnitude_mean","frequency_of_body_body_gyroscopic_jerk_magnitude_standard_deviation","frequency_of_body_body_gyroscopic_magnitude_mean","frequency_of_body_body_gyroscopic_magnitude_standard_deviation","frequency_of_body_gyroscopic_mean (x_axis)","frequency_of_body_gyroscopic_mean (y_axis)","frequency_of_body_gyroscopic_mean (z_axis)","frequency_of_body_gyroscopic_standard_deviation (x_axis)","frequency_of_body_gyroscopic_standard_deviation (y_axis)","frequency_of_body_gyroscopic_standard_deviation (z_axis)","time_of_body_acceleration_jerk_magnitude_mean","time_of_body_acceleration_jerk_magnitude_standard_deviation","time_of_body_acceleration_jerk_mean (x_axis)","time_of_body_acceleration_jerk_mean (y_axis)","time_of_body_acceleration_jerk_mean (z_axis)","time_of_body_acceleration_jerk_standard_deviation (x_axis)","time_of_body_acceleration_jerk_standard_deviation (y_axis)","time_of_body_acceleration_jerk_standard_deviation (z_axis)","time_of_body_acceleration_magnitude_mean","time_of_body_acceleration_magnitude_standard_deviation","time_of_body_acceleration_mean (x_axis)","time_of_body_acceleration_mean (y_axis)","time_of_body_acceleration_mean (z_axis)","time_of_body_acceleration_standard_deviation (x_axis)","time_of_body_acceleration_standard_deviation (y_axis)","time_of_body_acceleration_standard_deviation (z_axis)","time_of_body_gyroscopic_jerk_magnitude_mean","time_of_body_gyroscopic_jerk_magnitude_standard_deviation","time_of_body_gyroscopic_jerk_mean (x_axis)","time_of_body_gyroscopic_jerk_mean (y_axis)","time_of_body_gyroscopic_jerk_mean (z_axis)","time_of_body_gyroscopic_jerk_standard_deviation (x_axis)","time_of_body_gyroscopic_jerk_standard_deviation (y_axis)","time_of_body_gyroscopic_jerk_standard_deviation (z_axis)","time_of_body_gyroscopic_magnitude_mean","time_of_body_gyroscopic_magnitude_standard_deviation","time_of_body_gyroscopic_mean (x_axis)","time_of_body_gyroscopic_mean (y_axis)","time_of_body_gyroscopic_mean (z_axis)","time_of_body_gyroscopic_standard_deviation (x_axis)","time_of_body_gyroscopic_standard_deviation (y_axis)","time_of_body_gyroscopic_standard_deviation (z_axis)","time_of_gravity_acceleration_magnitude_mean","time_of_gravity_acceleration_magnitude_standard_deviation","time_of_gravity_acceleration_mean (x_axis)","time_of_gravity_acceleration_mean (y_axis)","time_of_gravity_acceleration_mean (z_axis)","time_of_gravity_acceleration_standard_deviation (x_axis)","time_of_gravity_acceleration_standard_deviation (y_axis)","time_of_gravity_acceleration_standard_deviation (z_axis)"
20,"STANDING",-0.709843972457333,-0.728392515213889,-0.723253323147222,-0.682868689356,-0.709047287129167,-0.698143448373611,-0.73673247984,-0.683120392949333,-0.704318233453333,-0.707814044070833,-0.695923122458333,-0.687371425866667,-0.691633738615278,-0.679685255950139,-0.725727425672222,-0.688167523319444,-0.734574438797333,-0.688162275713333,-0.716377280886111,-0.685037822343056,-0.733875649402667,-0.732563635589028,-0.719238348231944,-0.696306662304,-0.697450961199861,-0.680738728309722,-0.690665359906667,-0.68468605828,-0.703055958286111,-0.696467917684722,-0.693945788733333,-0.736654500694444,-0.723646621819445,-0.722627804350667,-0.692501158097222,-0.711206095930556,-0.703316704526389,-0.690230104644444,-0.695328305432933,-0.731564504013889,-0.721513326972222,-0.73544822544,-0.687833458958333,-0.680466109845833,-0.690862307363889,-0.685301290009722,-0.688896040576,-0.704778967392778,-0.6871245239125,-0.696886601561333,-0.697175580547167,-0.696078425872222,-0.699995222013889,-0.685301293793056,-0.686915240436,-0.721377867465278,-0.704378216458333,-0.706273432548,-0.687601746706944,-0.699159446988889,-0.697022946439167,-0.688804840040278,-0.691560324042667,-0.727872031458333,-0.720637338098611,-0.734841111225333
20,"WALKING",-0.079451874024902,-0.0711481161941176,-0.0635663265027451,-0.103585079573333,-0.0938928000980392,-0.109784851827451,-0.0748213012882353,-0.0966709212705882,-0.0538281703568627,-0.0405977002156863,-0.0603468975717647,-0.14607474767451,-0.105016562317647,-0.0919508478764706,-0.0726774216372549,-0.0792265638019608,-0.133202547949412,-0.139015092686275,-0.115103010886275,-0.131151574019608,-0.0772335388882353,-0.0256240917784314,-0.083504550665098,-0.119568770843137,-0.0961998853019608,-0.101872461056863,-0.0533346190980392,-0.116611328192157,-0.0920191673975686,-0.112153710427451,-0.102611762980392,-0.103955678233333,-0.140308432811765,-0.114419224186275,-0.0487161865176471,-0.0911874114254902,-0.0918919125372549,-0.114839052745098,-0.10754653934902,-0.10075999707451,-0.0986996690980392,-0.10348207402549,-0.0532942033823529,-0.122923261288235,-0.0831225495627451,-0.0860808969058824,-0.0597609353941176,-0.110710615652941,-0.105679691978431,-0.121554566213725,-0.0317698224980392,-0.111644769660784,-0.0647711199975686,-0.0878308035980392,-0.113880996547059,-0.116802810752941,-0.142747342529412,-0.139476047592157,-0.0703253299215686,-0.0849420574294118,-0.0943979111568627,-0.13458254245098,-0.128334784433333,-0.0768023649215686,-0.0992556239019608,-0.0982724125698039
20,"WALKING_DOWNSTAIRS",-0.0167260645844444,-0.0788487173555556,-0.1087958393,-0.0693562374888889,-0.0352594533555556,-0.0463804633311111,-0.0428254874666667,-0.0122823704444444,-0.0479949920622222,-0.0397061876555556,-0.0209901744222222,-0.1030284634,-0.0508253776444444,-0.0524302812688889,-0.0517626145555556,-0.0191865869111111,-0.132451004732,0.0126321114444444,-0.0973950608844444,0.00155581376044444,-0.0946381897422222,-0.0139079296888889,-0.0247968348888889,-0.0552895386888889,-0.0229214541555556,0.01030708984,-0.0767227307044445,-0.0929827561333333,0.0611138923955556,0.0501874758777778,0.0425980707795556,-0.112995624422222,-0.112616297377778,-0.105590414222222,-0.00292911972955555,-0.0822945108177778,0.046791979,-0.00425410671111111,-0.0331864409333333,-0.100090129266667,-0.07865483294,-0.0599649948777778,-0.0297166184,-0.0766888038888889,-0.0277651252688889,-0.0288145027577778,-0.0226607193688889,-0.08738868628,-0.0740481266666667,-0.0752831854177778,-0.0917675466666667,-0.0600301576155556,-0.00608356526666667,-0.0278608120444444,-0.00861881214444444,-0.0971804520473111,-0.0922668263111111,-0.0631239609466667,-0.0242452226444444,-0.0763252829555555,-0.00323164102422222,-0.00717194418888889,0.01973690662,-0.0623419938473333,-0.05669549074,-0.06870186034
20,"WALKING_UPSTAIRS",-0.242359802137255,-0.250334496568627,-0.215116330588235,-0.191385337862745,-0.148768435137255,-0.184621288235294,-0.215053459623529,-0.189023701192157,-0.223258963170588,-0.217973102998039,-0.241673999627451,-0.141218749626471,-0.18863266875098,-0.198300811317059,-0.223160866490196,-0.212842413607843,-0.211873576511569,-0.215138210921569,-0.220007356692157,-0.209097121770588,-0.193815311917647,-0.211429883294118,-0.235449872058824,-0.156579952227451,-0.19169946955098,-0.177232645411765,-0.217057727717647,-0.175838263490196,-0.24189652617451,-0.24342318652549,-0.212643208578431,-0.207179257921569,-0.1942027046,-0.217859640833333,-0.217802254666667,-0.168498091496078,-0.198801466470588,-0.179376726666667,-0.199902262747059,-0.234478728764706,-0.227281756917647,-0.226103650901961,-0.250877104935294,-0.164292657954902,-0.202544791529412,-0.237459383960784,-0.236359403176471,-0.181541586737255,-0.172791381521569,-0.155066668078431,-0.218505774178431,-0.184287742627451,-0.183619670721569,-0.23705780555098,-0.210711581823529,-0.197921412745098,-0.182221189878431,-0.172582169571373,-0.220916087888235,-0.167431051854902,-0.213823169384314,-0.206301613686275,-0.214038676862745,-0.242445744237255,-0.222279212690196,-0.236880402843137
21,"LAYING",-0.694042891638889,-0.696346048684444,-0.696367722792222,-0.764124812932222,-0.772682449721111,-0.766775772091111,-0.698189346885556,-0.779519197856667,-0.684927111722222,-0.702196990533333,-0.6952444615,-0.742193791622222,-0.762255297273333,-0.757476628686667,-0.686304589322,-0.782030243055556,-0.689726565175556,-0.783924093515556,-0.689149450030667,-0.76936283456,-0.69566987094,-0.703638984277778,-0.694402317573333,-0.767156499416667,-0.784491334384444,-0.781099738091444,-0.705102301908889,-0.743042714276667,-0.75702063248,-0.7547574473,-0.750793070006667,-0.707424902885556,-0.717208344097556,-0.704909804402222,-0.703277177838889,-0.746419978865556,-0.777386535791111,-0.776407765868222,-0.774598805566667,-0.700099445087778,-0.6990861622,-0.698489899806667,-0.692666787875556,-0.74692753482,-0.714724903877778,-0.713176525051111,-0.7111513712,-0.722550568386778,-0.738682685012222,-0.729689928288889,-0.694158762755556,-0.746176888405556,-0.728221864522222,-0.731302218729333,-0.732581109666667,-0.717739270677778,-0.722108148721111,-0.719522622962222,-0.705733966635556,-0.731996715771556,-0.761502996448889,-0.752999719437889,-0.76256338393,-0.700712221913333,-0.701099749283333,-0.701594525965556
21,"SITTING",-0.769307019878571,-0.769205973444828,-0.766386999775,-0.721593116310714,-0.723809937275862,-0.730940828940476,-0.751630522428571,-0.72560048415,-0.785943847217857,-0.782215227346782,-0.776939720983333,-0.727370537087976,-0.726973395356322,-0.729664870819048,-0.740140425950575,-0.725523075071264,-0.72643175760119,-0.713926054445238,-0.732939956642857,-0.730314450819048,-0.764973222188095,-0.760681799556322,-0.755953044035714,-0.718299778226414,-0.724155833427287,-0.730205573342857,-0.783075869778571,-0.717562300709524,-0.758356188472414,-0.764618130082143,-0.745156529452381,-0.714120221566667,-0.721639798572619,-0.707829206691667,-0.78843390582046,-0.715068502889724,-0.733152713356322,-0.741598630646429,-0.728843732129762,-0.730451484782759,-0.725349400635714,-0.713915321860714,-0.793747782311905,-0.732504317669048,-0.785406784244828,-0.791193286571429,-0.778172083332024,-0.719130593678161,-0.720726168392857,-0.711756055536905,-0.793708495942529,-0.725332752626437,-0.765186303554023,-0.774146612827381,-0.77808618532619,-0.715233510085057,-0.720543259139286,-0.713677885270238,-0.796759513754762,-0.731954992278571,-0.74296067483908,-0.752172340476191,-0.747332419415119,-0.724041380313793,-0.71918408049119,-0.712540038404762
21,"STANDING",-0.737558147454444,-0.741599674662069,-0.744104143616667,-0.731785944033333,-0.724160627312644,-0.713153025415556,-0.762692005621111,-0.710064338147778,-0.729561250814444,-0.72977252632069,-0.731953876655556,-0.741583143677778,-0.734212214835632,-0.729507852831111,-0.763982621552874,-0.720106111862069,-0.771635094755556,-0.709118663466667,-0.763340573737778,-0.703417925611111,-0.755666421332222,-0.758272704643678,-0.753498074898889,-0.723504656269778,-0.714813666293104,-0.701955742667778,-0.715781038855667,-0.7492549478,-0.724781041844828,-0.709280883358111,-0.718432359024778,-0.796654029463218,-0.783486625552222,-0.78865819179,-0.720093451978161,-0.764581216189655,-0.719836100741379,-0.697975101216667,-0.710602811328889,-0.776813720321839,-0.773065614422222,-0.78052180873,-0.727595231835556,-0.734718773713333,-0.716572494968965,-0.710633920208889,-0.713486425338889,-0.773663763915,-0.764066111092222,-0.769178613525556,-0.720769298649655,-0.744701740422989,-0.724536808787356,-0.715154897090333,-0.719637500628889,-0.782860461975862,-0.775253086155556,-0.780308942385556,-0.711989489884444,-0.746416784914444,-0.717597473785057,-0.709376042067778,-0.714077063049778,-0.785425076237931,-0.784088071917778,-0.791279589277778
21,"WALKING",-0.270259494588235,-0.263625752942593,-0.239285265656863,-0.239519651,-0.244592733375926,-0.260451665172549,-0.222552770919608,-0.281274726198039,-0.263101301921569,-0.259534226851722,-0.256941498519608,-0.235133477686275,-0.243753825583333,-0.237477492627451,-0.228669581925926,-0.293045213540741,-0.223734238170588,-0.249823234862745,-0.211031052411765,-0.236469184476471,-0.258589578813725,-0.269861260642593,-0.237822618570588,-0.27124803992549,-0.256806323353704,-0.247356853868627,-0.237618973003922,-0.238331963102157,-0.24713298802963,-0.252664766072549,-0.226246236882353,-0.198795067959259,-0.2045432,-0.210268624568627,-0.259398797944444,-0.219614795111111,-0.260563019522222,-0.247539962111765,-0.241349236019608,-0.225744639445741,-0.189360361745098,-0.208044284882353,-0.249861395039216,-0.234305638052941,-0.243884192007407,-0.247114963337255,-0.259416980372549,-0.244995142888889,-0.231561042250588,-0.240052252280392,-0.249314936777778,-0.243939307709444,-0.22888106097963,-0.231789318091373,-0.255172707816863,-0.219177063,-0.197048627098039,-0.206321888180392,-0.24413889427451,-0.233051686870588,-0.257159365088889,-0.254547816647059,-0.248098997384314,-0.215414125016667,-0.197764661958824,-0.206226612139216
21,"WALKING_DOWNSTAIRS",-0.0581850473444444,-0.0441945739202222,-0.0872385933733333,-0.168994481564444,-0.191385063875556,-0.1686529224,-0.114348278031111,-0.15979485464,-0.0707445889466667,-0.0925568305111111,-0.0452242818022222,-0.170422460571111,-0.138450153946667,-0.14198003214,-0.119233238124444,-0.193827611588889,-0.110974861257778,-0.202586538666667,-0.0793268746577778,-0.183074203911111,-0.103608299977778,-0.132937004271556,-0.0886526955653333,-0.181025461113333,-0.188651670484444,-0.167620320891111,-0.139129947371111,-0.190560901022222,-0.164302494375556,-0.141142733417778,-0.160673079622222,-0.163832038022222,-0.103201425533333,-0.101785742933333,-0.134720651746667,-0.158725973488889,-0.198385140155556,-0.148421864136889,-0.17273742194,-0.121686188188889,-0.131424086975556,-0.170678226662222,-0.0866084663311111,-0.148993565266667,-0.130552175955556,-0.102057659762222,-0.146588703704444,-0.159381605493333,-0.148484685266667,-0.161709796088889,-0.140496928651111,-0.158860859577778,-0.152010673646667,-0.103835259133333,-0.131753913493333,-0.134114258266667,-0.140609919506667,-0.180239783933333,-0.0927120507466667,-0.155749354284444,-0.217794860777778,-0.134819974133333,-0.149996283797778,-0.138823823546667,-0.141894711766667,-0.153405957906667
21,"WALKING_UPSTAIRS",-0.313211607416667,-0.289569595022222,-0.333521508125,-0.286785542854167,-0.2729325264,-0.279176334229167,-0.329078834810417,-0.292852528375,-0.3225053515625,-0.327157356733333,-0.341016956604167,-0.329739966429167,-0.31116240162,-0.29382161565625,-0.333254855422222,-0.290247610477778,-0.3383791691625,-0.249706196208333,-0.313349117416667,-0.2747896595,-0.328332684875,-0.315693277688889,-0.32868131975,-0.2863405749375,-0.276271547177778,-0.288441694275,-0.31189866525,-0.340756778272917,-0.255257361088889,-0.251799762014583,-0.2547547121875,-0.3122304262,-0.3097969569375,-0.302333803166667,-0.257535696466667,-0.33202253764,-0.226625726733333,-0.234942944145208,-0.244776766854167,-0.3213292762,-0.310102252795833,-0.325134390523125,-0.307646619875,-0.319253650583333,-0.273913930088889,-0.29033374585625,-0.30425938756875,-0.340987956271111,-0.31744427675,-0.308571557020833,-0.307565366,-0.313567070422222,-0.266835321711111,-0.26611431446875,-0.260704704775,-0.329491252664222,-0.3330366006375,-0.323738263425,-0.2485714325625,-0.34036458225,-0.212863484451111,-0.260860548604167,-0.272698128625,-0.3303598347,-0.332729160179167,-0.309854244345833
22,"LAYING",-0.720112042898611,-0.690515611743056,-0.678126396573611,-0.736448688138889,-0.723186306601389,-0.729802978713889,-0.704913286301389,-0.747781369497222,-0.731277429988611,-0.705911733941667,-0.701550115790278,-0.725070201886111,-0.714607914602778,-0.725060077909722,-0.714111557840278,-0.729462502336111,-0.720439701809722,-0.754994980858333,-0.715937488003889,-0.742483008063889,-0.705274020513889,-0.7002850185,-0.684296839062083,-0.754028754295833,-0.735793526972222,-0.722639351002778,-0.721023222263889,-0.720356387208333,-0.747977305151389,-0.747325080791667,-0.754859644523611,-0.719311091736111,-0.705318481925,-0.722247152093056,-0.7133946708625,-0.704547979277778,-0.751339233625,-0.747019953541667,-0.760655818933333,-0.700688373358333,-0.686563820901389,-0.716648610826389,-0.710360092004167,-0.713897426613889,-0.697514858756944,-0.6778431056875,-0.701529008736111,-0.699196998877778,-0.699901869290833,-0.71216615535,-0.7158563911,-0.705228499461111,-0.724427849111111,-0.717242420009028,-0.73276742347375,-0.69318779,-0.699487819106944,-0.7187242438375,-0.701827444308333,-0.705472162183333,-0.747490525319444,-0.743888409000278,-0.756018659225,-0.706578633375,-0.708672384409722,-0.726064032591667
22,"SITTING",-0.752429927235,-0.73694848831746,-0.723873445288889,-0.717172714201667,-0.713820581234921,-0.706607092920635,-0.724381736003333,-0.681182035703333,-0.7409344658,-0.748500296,-0.744787275766667,-0.726649411555,-0.731186249803175,-0.724287958222222,-0.72529732025873,-0.718891579746032,-0.732205503016667,-0.69782124717,-0.719024779255556,-0.714247495096825,-0.719197528411667,-0.733982511809524,-0.734758397698413,-0.683956503561667,-0.708171254215556,-0.706335051501587,-0.720184528438833,-0.721436186526667,-0.710468984142857,-0.704121372226984,-0.69788015183,-0.724562606912698,-0.714169461903175,-0.71969120661,-0.728420458563492,-0.71776074821746,-0.709978384733333,-0.712329706793651,-0.701456175506667,-0.727462685603175,-0.724196439746032,-0.714508580433333,-0.732002454111111,-0.731818473983333,-0.736341647003175,-0.733336522634921,-0.728785253616667,-0.725469782893651,-0.730029352587302,-0.725705996912667,-0.726551258157143,-0.727426808393651,-0.710249876796825,-0.702759032010159,-0.7101503606,-0.722063547130159,-0.710459283774603,-0.715303202071667,-0.725848911168254,-0.709067986687302,-0.715263020222222,-0.708191063793651,-0.707577273257667,-0.725507219396825,-0.720596006822222,-0.73160633925
22,"STANDING",-0.721579518880952,-0.730194852879365,-0.737904451539683,-0.704628785966667,-0.714698724634921,-0.724256453098413,-0.725200608111111,-0.711474229873016,-0.731431580438095,-0.731309155636984,-0.734205146571429,-0.710809405603175,-0.717459847977778,-0.72206934345873,-0.730714109809524,-0.716827103725397,-0.717382170763492,-0.700482126480952,-0.738716903190476,-0.7176941229,-0.728061978063492,-0.726801066666667,-0.73467121631746,-0.712499111206349,-0.715872050687302,-0.722696805428571,-0.750845944674603,-0.724956655984127,-0.721474486360317,-0.728046157693651,-0.728692029492063,-0.726310910414286,-0.739081312526984,-0.720225745904762,-0.733380997493651,-0.727894697365079,-0.710466120587302,-0.721204693312698,-0.712428676388889,-0.720326667079365,-0.735123948174603,-0.724625706471429,-0.754575825303175,-0.73516115218254,-0.735358061679365,-0.740478310203175,-0.723153076187302,-0.729736896043016,-0.7362337234,-0.719229166999683,-0.74844941031254,-0.730388474842857,-0.736458806757143,-0.745112099777778,-0.735326758142857,-0.726032621167143,-0.739967286807937,-0.727823770349206,-0.736904953461905,-0.735786759977778,-0.717239914838095,-0.721600899792064,-0.710772831301587,-0.72668025608254,-0.732112948763492,-0.718519917081429
22,"WALKING",-0.1687593361875,-0.197375516844444,-0.192038538886667,-0.1488715034375,-0.159715874913333,-0.208017724422222,-0.15625585125,-0.164671649275,-0.17603581133125,-0.17497162414,-0.16360350366,-0.116258320354167,-0.140234489037778,-0.1598627528,-0.156712456664444,-0.183382949364444,-0.144947421116667,-0.176508320004167,-0.170847012904222,-0.199424923290889,-0.156810892875,-0.192430094026667,-0.19247777716,-0.175486868783333,-0.128580061971111,-0.156207253711111,-0.172652262797917,-0.154523633379167,-0.210599177244444,-0.219096737088889,-0.1723439443775,-0.125203555866667,-0.15066641308,-0.1272781205625,-0.198403027137778,-0.102729256666667,-0.179585516982222,-0.181838863471111,-0.184338957583333,-0.1228760318,-0.165081415022222,-0.157019890958333,-0.174456285444444,-0.1250968438,-0.1858656425354,-0.191950404593778,-0.173324433364583,-0.131537236133333,-0.129999771888889,-0.1006823431875,-0.159362533362222,-0.13837771772,-0.188371815957778,-0.206038670135556,-0.168758163085833,-0.131846703386667,-0.146122396513333,-0.111405251791667,-0.223039448830489,-0.115582856555556,-0.195521368791111,-0.144533238082222,-0.165724677983333,-0.139942003111111,-0.144383546044444,-0.116444458125
22,"WALKING_DOWNSTAIRS",-0.107048543388889,-0.0748448600588889,-0.0565140276944444,-0.187891507825,-0.201368310498889,-0.180419277855556,-0.105827164666667,-0.253356228455556,-0.113386771902778,-0.086026703,-0.09259037725,-0.219669112630556,-0.207459101833333,-0.188777998638889,-0.116872010786111,-0.205253541688889,-0.0723667312777778,-0.220307781527778,-0.0949325422194444,-0.214603673575,-0.0328994102444444,-0.0777657655033333,-0.082968234425,-0.210918688277778,-0.23074575135,-0.253267248480556,-0.0772778915544445,-0.175532763038889,-0.139395328661111,-0.115181370416667,-0.132584755861111,-0.15039767775,-0.138216182013889,-0.149737734377778,-0.1357887214,-0.194173046002778,-0.182966634616667,-0.170023318194444,-0.177658103355556,-0.1388368580375,-0.121923900719444,-0.150898082916667,-0.102005418091667,-0.188911315575,-0.118227165722222,-0.111606834888889,-0.161838567166667,-0.162475416769444,-0.174621936333333,-0.194999345627778,-0.102752061908333,-0.182884594880556,-0.123021437055556,-0.110740420352778,-0.143995086127778,-0.197522683611111,-0.151057302888889,-0.110999500694444,-0.0860786484853056,-0.179673003222222,-0.165527538261111,-0.148034975116667,-0.150986952038889,-0.171226010166667,-0.139410929086111,-0.109935762861111
22,"WALKING_UPSTAIRS",-0.178141090955,-0.2158720414,-0.262468482571429,-0.184152889869048,-0.172535151053571,-0.152526006995238,-0.229977540040476,-0.185958380924762,-0.226119726965476,-0.216093654928571,-0.188694546752381,-0.177024123540476,-0.179728360992857,-0.177144366309524,-0.214455485785714,-0.119216813788095,-0.243400526645238,-0.124017561071429,-0.216150556116667,-0.122795905690476,-0.211923556809524,-0.170754484664286,-0.207598809261905,-0.139620422266667,-0.1093125532,-0.147781339397619,-0.213376181702381,-0.197671873947619,-0.124681358785714,-0.160141931780952,-0.129781118261905,-0.237338014714286,-0.25079838135,-0.23661076347619,-0.165674567685714,-0.180062180204762,-0.16069104557381,-0.1300725382,-0.146499423411905,-0.231549073040476,-0.211417949169048,-0.224596264538095,-0.229509372816667,-0.206122982238095,-0.162762672952381,-0.183220462502619,-0.145480114928571,-0.186218607785714,-0.19091763042381,-0.214223757285714,-0.246664555761905,-0.169042328066667,-0.159624531159524,-0.224982903357143,-0.19092124315,-0.204457431932381,-0.234302731032857,-0.235211167914286,-0.20046492988881,-0.187071905016667,-0.176511447102381,-0.21492728461,-0.188158741678571,-0.232915413761905,-0.255614413733333,-0.23925055947619
